,BP,ECG,PPG
33528,64.0,0.4608154296875,-0.084228515625
33529,63.0,0.460205078125,0.04119873046875
33530,64.0,0.4388427734375,0.150146484375
33531,64.0,0.4156494140625,0.247802734375
33532,64.0,0.400390625,0.33111572265625
33533,63.0,0.396728515625,0.4022216796875
33534,64.0,0.39306640625,0.46112060546875
33535,64.0,0.38330078125,0.511474609375
33536,64.0,0.3778076171875,0.55206298828125
33537,64.0,0.374755859375,0.58624267578125
33538,63.0,0.364990234375,0.615234375
33539,64.0,0.35400390625,0.638427734375
33540,64.0,0.360107421875,0.65948486328125
33541,64.0,0.3668212890625,0.67718505859375
33542,64.0,0.36376953125,0.693359375
33543,64.0,0.3558349609375,0.70892333984375
33544,64.0,0.3594970703125,0.72357177734375
33545,64.0,0.3680419921875,0.7379150390625
33546,64.0,0.367431640625,0.75347900390625
33547,64.0,0.3656005859375,0.76904296875
33548,64.0,0.3717041015625,0.78582763671875
33549,64.0,0.3814697265625,0.802001953125
33550,64.0,0.3765869140625,0.81878662109375
33551,64.0,0.3662109375,0.83465576171875
33552,63.0,0.361328125,0.8489990234375
33553,64.0,0.3668212890625,0.86090087890625
33554,64.0,0.3753662109375,0.87127685546875
33555,64.0,0.3778076171875,0.8795166015625
33556,64.0,0.3900146484375,0.88409423828125
33557,64.0,0.3961181640625,0.885009765625
33558,64.0,0.3851318359375,0.8807373046875
33559,64.0,0.3692626953125,0.872802734375
33560,64.0,0.3668212890625,0.8612060546875
33561,64.0,0.374755859375,0.845947265625
33562,64.0,0.37109375,0.82855224609375
33563,64.0,0.3662109375,0.8087158203125
33564,64.0,0.3680419921875,0.79010009765625
33565,63.0,0.3692626953125,0.7708740234375
33566,64.0,0.360107421875,0.7525634765625
33567,64.0,0.3533935546875,0.73516845703125
33568,64.0,0.3594970703125,0.72052001953125
33569,63.0,0.3741455078125,0.70648193359375
33570,64.0,0.3717041015625,0.69488525390625
33571,64.0,0.357666015625,0.68572998046875
33572,64.0,0.3515625,0.6768798828125
33573,63.0,0.35888671875,0.66864013671875
33574,64.0,0.3662109375,0.6634521484375
33575,64.0,0.369873046875,0.65765380859375
33576,64.0,0.3753662109375,0.65155029296875
33577,64.0,0.37841796875,0.64453125
33578,64.0,0.369873046875,0.638427734375
33579,63.0,0.3570556640625,0.63079833984375
33580,64.0,0.3564453125,0.62286376953125
33581,64.0,0.360107421875,0.6121826171875
33582,64.0,0.3582763671875,0.60272216796875
33583,64.0,0.357666015625,0.59173583984375
33584,64.0,0.3631591796875,0.5792236328125
33585,64.0,0.372314453125,0.5657958984375
33586,64.0,0.3668212890625,0.5517578125
33587,64.0,0.3564453125,0.537109375
33588,63.0,0.357666015625,0.52032470703125
33589,64.0,0.3680419921875,0.50201416015625
33590,64.0,0.36865234375,0.4815673828125
33591,64.0,0.364990234375,0.458984375
33592,64.0,0.364990234375,0.43365478515625
33593,64.0,0.3680419921875,0.40496826171875
33594,64.0,0.3680419921875,0.37322998046875
33595,64.0,0.3680419921875,0.3387451171875
33596,63.0,0.374755859375,0.30242919921875
33597,64.0,0.379638671875,0.2630615234375
33598,64.0,0.3717041015625,0.2227783203125
33599,64.0,0.3619384765625,0.18280029296875
33600,63.0,0.364990234375,0.14007568359375
33601,64.0,0.3741455078125,0.09735107421875
33602,64.0,0.377197265625,0.05523681640625
33603,64.0,0.38330078125,0.013427734375
33604,63.0,0.401611328125,-0.028076171875
33605,64.0,0.4266357421875,-0.0701904296875
33606,64.0,0.443115234375,-0.111083984375
33607,64.0,0.44677734375,-0.1519775390625
33608,63.0,0.4534912109375,-0.19073486328125
33609,64.0,0.4656982421875,-0.2313232421875
33610,64.0,0.4718017578125,-0.269775390625
33611,64.0,0.477294921875,-0.30792236328125
33612,64.0,0.491943359375,-0.345458984375
33613,64.0,0.5029296875,-0.38238525390625
33614,63.0,0.4840087890625,-0.41748046875
33615,64.0,0.4522705078125,-0.452880859375
33616,64.0,0.4327392578125,-0.48828125
33617,64.0,0.4241943359375,-0.5230712890625
33618,64.0,0.4156494140625,-0.55908203125
33619,64.0,0.3997802734375,-0.59326171875
33620,64.0,0.38330078125,-0.62896728515625
33621,64.0,0.3753662109375,-0.6640625
33622,64.0,0.364990234375,-0.6988525390625
33623,64.0,0.3619384765625,-0.7330322265625
33624,64.0,0.3692626953125,-0.76568603515625
33625,64.0,0.377197265625,-0.79833984375
33626,64.0,0.3668212890625,-0.828857421875
33627,63.0,0.355224609375,-0.85723876953125
33628,64.0,0.3558349609375,-0.88623046875
33629,64.0,0.3662109375,-0.9149169921875
33630,64.0,0.3668212890625,-0.94268798828125
33631,64.0,0.361328125,-0.970458984375
33632,64.0,0.3594970703125,-0.99761962890625
33633,64.0,0.3570556640625,-1.0247802734375
33634,64.0,0.3460693359375,-1.053466796875
33635,63.0,0.3436279296875,-1.080322265625
33636,64.0,0.3814697265625,-1.10992431640625
33637,64.0,0.4852294921875,-1.1376953125
33638,64.0,0.654296875,-1.1663818359375
33639,63.0,0.8837890625,-1.195068359375
33640,64.0,1.1602783203125,-1.22467041015625
33641,64.0,1.429443359375,-1.2542724609375
33642,64.0,1.5826416015625,-1.28387451171875
33643,65.0,1.5460205078125,-1.3134765625
33644,64.0,1.351318359375,-1.34246826171875
33645,64.0,1.07177734375,-1.370849609375
33646,64.0,0.8056640625,-1.39984130859375
33647,64.0,0.6427001953125,-1.42730712890625
33648,65.0,0.5853271484375,-1.4544677734375
33649,65.0,0.5694580078125,-1.4825439453125
33650,64.0,0.5438232421875,-1.51092529296875
33651,64.0,0.5059814453125,-1.53839111328125
33652,65.0,0.478515625,-1.5667724609375
33653,64.0,0.457763671875,-1.595458984375
33654,63.0,0.4400634765625,-1.62353515625
33655,64.0,0.42236328125,-1.65130615234375
33656,64.0,0.4254150390625,-1.6796875
33657,63.0,0.4351806640625,-1.70745849609375
33658,64.0,0.4327392578125,-1.7352294921875
33659,64.0,0.4241943359375,-1.76361083984375
33660,64.0,0.4254150390625,-1.7913818359375
33661,64.0,0.43701171875,-1.8194580078125
33662,64.0,0.44677734375,-1.846923828125
33663,63.0,0.450439453125,-1.87469482421875
33664,64.0,0.462646484375,-1.90216064453125
33665,64.0,0.4718017578125,-1.93023681640625
33666,64.0,0.4644775390625,-1.95709228515625
33667,63.0,0.4571533203125,-1.98486328125
33668,64.0,0.4608154296875,-2.01263427734375
33669,64.0,0.4791259765625,-2.04132080078125
33670,64.0,0.489501953125,-2.07000732421875
33671,63.0,0.4937744140625,-2.09808349609375
33672,63.0,0.5023193359375,-2.1282958984375
33673,64.0,0.516357421875,-2.1600341796875
33674,64.0,0.516357421875,-2.19024658203125
33675,63.0,0.513916015625,-2.22198486328125
33676,64.0,0.5242919921875,-2.25372314453125
33677,65.0,0.5426025390625,-2.28546142578125
33678,68.0,0.5517578125,-2.31536865234375
33679,70.0,0.5572509765625,-2.342529296875
33680,73.0,0.5682373046875,-2.36328125
33681,74.0,0.5828857421875,-2.37701416015625
33682,75.0,0.5902099609375,-2.3779296875
33683,77.0,0.5950927734375,-2.3614501953125
33684,78.0,0.61279296875,-2.3272705078125
33685,77.0,0.6298828125,-2.2698974609375
33686,76.0,0.6317138671875,-2.18658447265625
33687,76.0,0.6280517578125,-2.076416015625
33688,75.0,0.6317138671875,-1.94000244140625
33689,74.0,0.643310546875,-1.77947998046875
33690,73.0,0.6451416015625,-1.5966796875
33691,73.0,0.643310546875,-1.3970947265625
33692,72.0,0.653076171875,-1.18499755859375
33693,71.0,0.6689453125,-0.9686279296875
33694,71.0,0.6707763671875,-0.75042724609375
33695,70.0,0.6634521484375,-0.53619384765625
33696,69.0,0.65673828125,-0.33172607421875
33697,69.0,0.65673828125,-0.14007568359375
33698,70.0,0.6414794921875,0.0347900390625
33699,69.0,0.6231689453125,0.19256591796875
33700,69.0,0.6072998046875,0.3326416015625
33701,70.0,0.59814453125,0.45501708984375
33702,70.0,0.582275390625,0.5615234375
33703,70.0,0.56396484375,0.65185546875
33704,70.0,0.5584716796875,0.7269287109375
33705,71.0,0.557861328125,0.7916259765625
33706,71.0,0.5426025390625,0.84503173828125
33707,70.0,0.5194091796875,0.8905029296875
33708,71.0,0.5108642578125,0.92864990234375
33709,71.0,0.5120849609375,0.96038818359375
33710,71.0,0.513916015625,0.98907470703125
33711,70.0,0.51513671875,1.01318359375
33712,71.0,0.528564453125,1.03424072265625
33713,71.0,0.5389404296875,1.05377197265625
33714,71.0,0.535888671875,1.07147216796875
33715,70.0,0.5230712890625,1.08856201171875
33716,70.0,0.5230712890625,1.1041259765625
33717,71.0,0.52734375,1.12091064453125
33718,70.0,0.5206298828125,1.13739013671875
33719,69.0,0.5126953125,1.15325927734375
33720,69.0,0.5169677734375,1.168212890625
33721,69.0,0.526123046875,1.1822509765625
33722,69.0,0.5303955078125,1.19720458984375
33723,69.0,0.52978515625,1.20880126953125
33724,68.0,0.5340576171875,1.2188720703125
33725,67.0,0.538330078125,1.22467041015625
33726,67.0,0.52978515625,1.22802734375
33727,67.0,0.51513671875,1.22802734375
33728,66.0,0.509033203125,1.22314453125
33729,66.0,0.5218505859375,1.2152099609375
33730,65.0,0.5242919921875,1.20330810546875
33731,66.0,0.5230712890625,1.18896484375
33732,65.0,0.52490234375,1.17156982421875
33733,64.0,0.52490234375,1.15142822265625
33734,64.0,0.511474609375,1.13006591796875
33735,64.0,0.4974365234375,1.10870361328125
33736,64.0,0.498046875,1.08734130859375
33737,63.0,0.509033203125,1.06658935546875
33738,64.0,0.5084228515625,1.048583984375
33739,63.0,0.5035400390625,1.03302001953125
33740,63.0,0.50537109375,1.0186767578125
33741,63.0,0.51025390625,1.00494384765625
33742,63.0,0.5023193359375,0.99334716796875
33743,62.0,0.4913330078125,0.98297119140625
33744,61.0,0.4864501953125,0.97320556640625
33745,61.0,0.49072265625,0.963134765625
33746,61.0,0.4864501953125,0.9552001953125
33747,61.0,0.477294921875,0.94696044921875
33748,61.0,0.48095703125,0.93902587890625
33749,60.0,0.49072265625,0.93170166015625
33750,60.0,0.4864501953125,0.9259033203125
33751,59.0,0.4779052734375,0.9185791015625
33752,60.0,0.4766845703125,0.9112548828125
33753,59.0,0.4827880859375,0.904541015625
33754,59.0,0.4791259765625,0.89569091796875
33755,58.0,0.472412109375,0.8856201171875
33756,58.0,0.47119140625,0.87432861328125
33757,59.0,0.4791259765625,0.8612060546875
33758,58.0,0.4803466796875,0.8453369140625
33759,58.0,0.478515625,0.82763671875
33760,58.0,0.4840087890625,0.80718994140625
33761,59.0,0.4931640625,0.784912109375
33762,57.0,0.489501953125,0.76019287109375
33763,57.0,0.4791259765625,0.73455810546875
33764,57.0,0.474853515625,0.70556640625
33765,58.0,0.478515625,0.675048828125
33766,57.0,0.4779052734375,0.64208984375
33767,57.0,0.469970703125,0.6085205078125
33768,57.0,0.479736328125,0.572509765625
33769,57.0,0.4925537109375,0.5340576171875
33770,56.0,0.4901123046875,0.4949951171875
33771,56.0,0.479736328125,0.45257568359375
33772,57.0,0.4754638671875,0.41015625
33773,56.0,0.479736328125,0.3656005859375
33774,55.0,0.4730224609375,0.31982421875
33775,56.0,0.46875,0.2740478515625
33776,56.0,0.47607421875,0.228271484375
33777,55.0,0.48828125,0.18218994140625
33778,55.0,0.48583984375,0.13641357421875
33779,54.0,0.4730224609375,0.0933837890625
33780,55.0,0.4754638671875,0.050048828125
33781,55.0,0.4840087890625,0.00701904296875
33782,54.0,0.479736328125,-0.0335693359375
33783,55.0,0.47119140625,-0.074462890625
33784,54.0,0.4766845703125,-0.11474609375
33785,54.0,0.5010986328125,-0.15472412109375
33786,53.0,0.5255126953125,-0.1947021484375
33787,54.0,0.546875,-0.23284912109375
33788,53.0,0.5712890625,-0.2716064453125
33789,53.0,0.59326171875,-0.30975341796875
33790,53.0,0.5938720703125,-0.34759521484375
33791,53.0,0.587158203125,-0.38177490234375
33792,53.0,0.59326171875,-0.41595458984375
33793,53.0,0.60302734375,-0.4486083984375
33794,53.0,0.6011962890625,-0.4803466796875
33795,53.0,0.584716796875,-0.50994873046875
33796,52.0,0.5682373046875,-0.54046630859375
33797,52.0,0.555419921875,-0.56854248046875
33798,52.0,0.5328369140625,-0.59844970703125
33799,52.0,0.5047607421875,-0.6268310546875
33800,51.0,0.4949951171875,-0.6561279296875
33801,51.0,0.4888916015625,-0.6854248046875
33802,51.0,0.479736328125,-0.71563720703125
33803,51.0,0.467529296875,-0.745849609375
33804,50.0,0.47607421875,-0.7757568359375
33805,50.0,0.4901123046875,-0.80596923828125
33806,50.0,0.4888916015625,-0.8367919921875
33807,50.0,0.47607421875,-0.86669921875
33808,50.0,0.4705810546875,-0.89630126953125
33809,49.0,0.469970703125,-0.92559814453125
33810,49.0,0.4669189453125,-0.95367431640625
33811,50.0,0.462646484375,-0.98052978515625
33812,50.0,0.465087890625,-1.0064697265625
33813,50.0,0.4718017578125,-1.031494140625
33814,53.0,0.4638671875,-1.05438232421875
33815,56.0,0.44921875,-1.07818603515625
33816,60.0,0.4583740234375,-1.10107421875
33817,65.0,0.4962158203125,-1.1236572265625
33818,70.0,0.572509765625,-1.14715576171875
33819,77.0,0.709228515625,-1.170654296875
33820,83.0,0.9259033203125,-1.1962890625
33821,87.0,1.19140625,-1.221923828125
33822,92.0,1.45263671875,-1.24847412109375
33823,96.0,1.6156005859375,-1.2738037109375
33824,98.0,1.6143798828125,-1.30096435546875
33825,99.0,1.456298828125,-1.32598876953125
33826,100.0,1.181640625,-1.351318359375
33827,99.0,0.9136962890625,-1.37481689453125
33828,99.0,0.7440185546875,-1.39892578125
33829,98.0,0.6768798828125,-1.4215087890625
33830,97.0,0.645751953125,-1.444091796875
33831,96.0,0.6103515625,-1.46697998046875
33832,95.0,0.5841064453125,-1.49078369140625
33833,95.0,0.5657958984375,-1.51580810546875
33834,92.0,0.5377197265625,-1.54296875
33835,91.0,0.511474609375,-1.57196044921875
33836,90.0,0.506591796875,-1.60369873046875
33837,89.0,0.5157470703125,-1.63726806640625
33838,87.0,0.5206298828125,-1.6717529296875
33839,86.0,0.5230712890625,-1.70623779296875
33840,85.0,0.52734375,-1.74102783203125
33841,83.0,0.5322265625,-1.77398681640625
33842,82.0,0.526123046875,-1.8048095703125
33843,82.0,0.521240234375,-1.834716796875
33844,81.0,0.533447265625,-1.86309814453125
33845,80.0,0.5517578125,-1.89178466796875
33846,80.0,0.5548095703125,-1.920166015625
33847,80.0,0.5474853515625,-1.94793701171875
33848,80.0,0.546875,-1.9775390625
33849,79.0,0.5548095703125,-2.008056640625
33850,79.0,0.555419921875,-2.03857421875
33851,79.0,0.5499267578125,-2.0697021484375
33852,79.0,0.5572509765625,-2.10235595703125
33853,79.0,0.5706787109375,-2.135009765625
33854,78.0,0.5780029296875,-2.16796875
33855,79.0,0.58349609375,-2.19940185546875
33856,78.0,0.5963134765625,-2.23236083984375
33857,77.0,0.6121826171875,-2.2625732421875
33858,77.0,0.6158447265625,-2.2930908203125
33859,76.0,0.6182861328125,-2.320556640625
33860,75.0,0.634765625,-2.34344482421875
33861,75.0,0.6561279296875,-2.3602294921875
33862,74.0,0.6683349609375,-2.36724853515625
33863,73.0,0.670166015625,-2.35809326171875
33864,72.0,0.6793212890625,-2.3309326171875
33865,72.0,0.689697265625,-2.28240966796875
33866,72.0,0.6927490234375,-2.2052001953125
33867,72.0,0.6927490234375,-2.10052490234375
33868,72.0,0.7049560546875,-1.96807861328125
33869,72.0,0.721435546875,-1.80999755859375
33870,72.0,0.72509765625,-1.62933349609375
33871,73.0,0.7244873046875,-1.42913818359375
33872,72.0,0.7366943359375,-1.21734619140625
33873,72.0,0.753173828125,-0.99853515625
33874,73.0,0.7562255859375,-0.7769775390625
33875,73.0,0.750732421875,-0.55938720703125
33876,72.0,0.751953125,-0.34912109375
33877,72.0,0.7586669921875,-0.15106201171875
33878,73.0,0.748291015625,0.0323486328125
33879,72.0,0.7293701171875,0.19989013671875
33880,72.0,0.7208251953125,0.34881591796875
33881,73.0,0.7177734375,0.47943115234375
33882,73.0,0.6988525390625,0.592041015625
33883,72.0,0.6744384765625,0.68878173828125
33884,72.0,0.654296875,0.7684326171875
33885,72.0,0.6451416015625,0.8355712890625
33886,72.0,0.6304931640625,0.8905029296875
33887,71.0,0.6158447265625,0.9368896484375
33888,71.0,0.60791015625,0.97503662109375
33889,71.0,0.6036376953125,1.00616455078125
33890,70.0,0.5908203125,1.0333251953125
33891,70.0,0.5767822265625,1.05804443359375
33892,70.0,0.577392578125,1.0797119140625
33893,69.0,0.582275390625,1.0980224609375
33894,68.0,0.57373046875,1.11419677734375
33895,68.0,0.562744140625,1.12945556640625
33896,67.0,0.5682373046875,1.14349365234375
33897,67.0,0.5865478515625,1.1566162109375
33898,66.0,0.58837890625,1.16973876953125
33899,66.0,0.5816650390625,1.1834716796875
33900,65.0,0.579833984375,1.197509765625
33901,65.0,0.5828857421875,1.21185302734375
33902,65.0,0.576171875,1.22711181640625
33903,65.0,0.56640625,1.24053955078125
33904,64.0,0.5682373046875,1.253662109375
33905,63.0,0.5780029296875,1.2652587890625
33906,64.0,0.5712890625,1.27105712890625
33907,63.0,0.5584716796875,1.27655029296875
33908,63.0,0.5535888671875,1.2774658203125
33909,63.0,0.5621337890625,1.27471923828125
33910,62.0,0.5645751953125,1.26800537109375
33911,62.0,0.5560302734375,1.2579345703125
33912,62.0,0.552978515625,1.24420166015625
33913,61.0,0.5535888671875,1.2274169921875
33914,61.0,0.5438232421875,1.209716796875
33915,61.0,0.535888671875,1.1907958984375
33916,61.0,0.5426025390625,1.17095947265625
33917,61.0,0.5535888671875,1.151123046875
33918,61.0,0.5499267578125,1.1328125
33919,61.0,0.535888671875,1.11297607421875
33920,61.0,0.52734375,1.09405517578125
33921,61.0,0.52978515625,1.0748291015625
33922,60.0,0.52734375,1.0577392578125
33923,60.0,0.5206298828125,1.041259765625
33924,60.0,0.52734375,1.02691650390625
33925,60.0,0.5328369140625,1.01226806640625
33926,60.0,0.52001953125,0.99853515625
33927,60.0,0.50048828125,0.9857177734375
33928,60.0,0.499267578125,0.9735107421875
33929,60.0,0.5126953125,0.95947265625
33930,59.0,0.517578125,0.946044921875
33931,60.0,0.5133056640625,0.93353271484375
33932,59.0,0.513916015625,0.91827392578125
33933,58.0,0.5126953125,0.90240478515625
33934,59.0,0.5059814453125,0.88531494140625
33935,59.0,0.4931640625,0.86883544921875
33936,59.0,0.4949951171875,0.85052490234375
33937,58.0,0.5047607421875,0.83038330078125
33938,59.0,0.4986572265625,0.8099365234375
33939,59.0,0.48583984375,0.789794921875
33940,58.0,0.4840087890625,0.76934814453125
33941,58.0,0.4852294921875,0.74737548828125
33942,59.0,0.4718017578125,0.72479248046875
33943,58.0,0.4583740234375,0.703125
33944,57.0,0.4571533203125,0.68023681640625
33945,58.0,0.46875,0.6549072265625
33946,58.0,0.465087890625,0.62957763671875
33947,57.0,0.4559326171875,0.601806640625
33948,57.0,0.452880859375,0.57159423828125
33949,57.0,0.460205078125,0.53924560546875
33950,57.0,0.4559326171875,0.50445556640625
33951,57.0,0.4461669921875,0.46783447265625
33952,57.0,0.4486083984375,0.4296875
33953,57.0,0.4559326171875,0.389404296875
33954,56.0,0.4559326171875,0.3472900390625
33955,57.0,0.45166015625,0.30426025390625
33956,57.0,0.4547119140625,0.26092529296875
33957,56.0,0.4583740234375,0.2178955078125
33958,56.0,0.4473876953125,0.174560546875
33959,56.0,0.4345703125,0.1318359375
33960,56.0,0.435791015625,0.087890625
33961,55.0,0.4461669921875,0.04486083984375
33962,55.0,0.4376220703125,0.00091552734375
33963,55.0,0.4241943359375,-0.04302978515625
33964,54.0,0.4302978515625,-0.08575439453125
33965,54.0,0.44677734375,-0.13031005859375
33966,55.0,0.455322265625,-0.17242431640625
33967,54.0,0.4534912109375,-0.21392822265625
33968,54.0,0.4547119140625,-0.25360107421875
33969,54.0,0.4644775390625,-0.29205322265625
33970,55.0,0.4656982421875,-0.3302001953125
33971,54.0,0.4754638671875,-0.3662109375
33972,54.0,0.5035400390625,-0.401611328125
33973,53.0,0.5322265625,-0.438232421875
33974,53.0,0.540771484375,-0.4736328125
33975,53.0,0.535888671875,-0.51116943359375
33976,53.0,0.5364990234375,-0.54931640625
33977,52.0,0.546875,-0.5877685546875
33978,53.0,0.5511474609375,-0.6268310546875
33979,52.0,0.5474853515625,-0.6658935546875
33980,52.0,0.5474853515625,-0.70587158203125
33981,51.0,0.5389404296875,-0.743408203125
33982,52.0,0.511474609375,-0.78094482421875
33983,52.0,0.482177734375,-0.816650390625
33984,51.0,0.467529296875,-0.85113525390625
33985,51.0,0.4638671875,-0.88592529296875
33986,51.0,0.4498291015625,-0.9185791015625
33987,51.0,0.4217529296875,-0.9515380859375
33988,50.0,0.413818359375,-0.98297119140625
33989,50.0,0.4180908203125,-1.015625
33990,51.0,0.4168701171875,-1.04766845703125
33991,50.0,0.4107666015625,-1.07879638671875
33992,51.0,0.4058837890625,-1.11053466796875
33993,52.0,0.41015625,-1.14227294921875
33994,54.0,0.4083251953125,-1.17340087890625
33995,56.0,0.4052734375,-1.20361328125
33996,61.0,0.41015625,-1.23443603515625
33997,66.0,0.4168701171875,-1.26617431640625
33998,72.0,0.4046630859375,-1.29669189453125
33999,78.0,0.3875732421875,-1.32781982421875
34000,85.0,0.3839111328125,-1.3592529296875
34001,90.0,0.399169921875,-1.39312744140625
34002,95.0,0.4315185546875,-1.42578125
34003,99.0,0.5035400390625,-1.4593505859375
34004,101.0,0.6591796875,-1.49505615234375
34005,104.0,0.8868408203125,-1.53045654296875
34006,104.0,1.14013671875,-1.56494140625
34007,104.0,1.38916015625,-1.60064697265625
34008,103.0,1.55029296875,-1.63543701171875
34009,102.0,1.5484619140625,-1.669921875
34010,101.0,1.37939453125,-1.70318603515625
34011,101.0,1.11083984375,-1.7352294921875
34012,99.0,0.863037109375,-1.7669677734375
34013,97.0,0.7086181640625,-1.79840087890625
34014,96.0,0.6280517578125,-1.827392578125
34015,95.0,0.5816650390625,-1.85516357421875
34016,93.0,0.5548095703125,-1.8829345703125
34017,91.0,0.5316162109375,-1.91131591796875
34018,90.0,0.4986572265625,-1.9390869140625
34019,88.0,0.4638671875,-1.96624755859375
34020,87.0,0.452880859375,-1.99493408203125
34021,86.0,0.4559326171875,-2.02423095703125
34022,86.0,0.4486083984375,-2.05352783203125
34023,84.0,0.440673828125,-2.0831298828125
34024,84.0,0.440673828125,-2.11181640625
34025,84.0,0.44677734375,-2.139892578125
34026,83.0,0.4473876953125,-2.16766357421875
34027,82.0,0.4449462890625,-2.19482421875
34028,82.0,0.4534912109375,-2.22259521484375
34029,82.0,0.4644775390625,-2.2509765625
34030,82.0,0.460205078125,-2.27935791015625
34031,82.0,0.4510498046875,-2.30804443359375
34032,82.0,0.4559326171875,-2.33795166015625
34033,82.0,0.472412109375,-2.36846923828125
34034,81.0,0.4833984375,-2.3992919921875
34035,81.0,0.4864501953125,-2.43011474609375
34036,81.0,0.4937744140625,-2.4609375
34037,80.0,0.5010986328125,-2.493896484375
34038,79.0,0.4925537109375,-2.52685546875
34039,78.0,0.4827880859375,-2.55950927734375
34040,78.0,0.4901123046875,-2.59246826171875
34041,77.0,0.5096435546875,-2.625732421875
34042,76.0,0.5194091796875,-2.65838623046875
34043,76.0,0.52001953125,-2.69012451171875
34044,75.0,0.5328369140625,-2.72003173828125
34045,74.0,0.5450439453125,-2.74749755859375
34046,75.0,0.5474853515625,-2.76947021484375
34047,75.0,0.5535888671875,-2.78289794921875
34048,74.0,0.572509765625,-2.78350830078125
34049,74.0,0.5963134765625,-2.7685546875
34050,75.0,0.596923828125,-2.73406982421875
34051,74.0,0.584716796875,-2.6763916015625
34052,74.0,0.589599609375,-2.59368896484375
34053,75.0,0.6072998046875,-2.486572265625
34054,75.0,0.621337890625,-2.35565185546875
34055,74.0,0.6243896484375,-2.1990966796875
34056,75.0,0.6317138671875,-2.02606201171875
34057,74.0,0.6396484375,-1.83929443359375
34058,74.0,0.6365966796875,-1.64154052734375
34059,75.0,0.6298828125,-1.43798828125
34060,75.0,0.6317138671875,-1.23382568359375
34061,74.0,0.63232421875,-1.03363037109375
34062,74.0,0.6268310546875,-0.83953857421875
34063,74.0,0.614013671875,-0.655517578125
34064,74.0,0.6097412109375,-0.48583984375
34065,74.0,0.609130859375,-0.33203125
34066,74.0,0.5914306640625,-0.19256591796875
34067,73.0,0.5670166015625,-0.06988525390625
34068,73.0,0.557861328125,0.03631591796875
34069,73.0,0.5548095703125,0.12542724609375
34070,73.0,0.538330078125,0.2020263671875
34071,72.0,0.5157470703125,0.26580810546875
34072,71.0,0.504150390625,0.3179931640625
34073,71.0,0.5035400390625,0.35980224609375
34074,71.0,0.491943359375,0.3961181640625
34075,70.0,0.4736328125,0.4248046875
34076,70.0,0.467529296875,0.44921875
34077,70.0,0.4681396484375,0.46722412109375
34078,69.0,0.4644775390625,0.48370361328125
34079,68.0,0.4559326171875,0.498046875
34080,68.0,0.460205078125,0.51025390625
34081,68.0,0.4681396484375,0.52093505859375
34082,67.0,0.46142578125,0.53070068359375
34083,66.0,0.4522705078125,0.54168701171875
34084,67.0,0.4534912109375,0.55206298828125
34085,66.0,0.4669189453125,0.5615234375
34086,65.0,0.472412109375,0.5718994140625
34087,65.0,0.4638671875,0.58135986328125
34088,65.0,0.4620361328125,0.59173583984375
34089,65.0,0.4656982421875,0.5987548828125
34090,64.0,0.455322265625,0.604248046875
34091,64.0,0.4449462890625,0.60943603515625
34092,64.0,0.4412841796875,0.6109619140625
34093,63.0,0.4522705078125,0.60943603515625
34094,63.0,0.45166015625,0.60546875
34095,63.0,0.450439453125,0.59814453125
34096,63.0,0.4595947265625,0.58746337890625
34097,62.0,0.4681396484375,0.57373046875
34098,63.0,0.4583740234375,0.55694580078125
34099,63.0,0.4425048828125,0.5389404296875
34100,62.0,0.4425048828125,0.52093505859375
34101,62.0,0.447998046875,0.5010986328125
34102,62.0,0.4412841796875,0.48248291015625
34103,62.0,0.4278564453125,0.465087890625
34104,61.0,0.4241943359375,0.44952392578125
34105,61.0,0.4241943359375,0.43487548828125
34106,62.0,0.41748046875,0.4229736328125
34107,61.0,0.404052734375,0.41259765625
34108,61.0,0.40771484375,0.4034423828125
34109,60.0,0.418701171875,0.39581298828125
34110,61.0,0.4119873046875,0.38909912109375
34111,60.0,0.4046630859375,0.3839111328125
34112,60.0,0.4083251953125,0.3790283203125
34113,60.0,0.426025390625,0.37322998046875
34114,60.0,0.430908203125,0.3680419921875
34115,60.0,0.4266357421875,0.36163330078125
34116,60.0,0.423583984375,0.35491943359375
34117,60.0,0.4217529296875,0.34820556640625
34118,59.0,0.4144287109375,0.3411865234375
34119,59.0,0.408935546875,0.33416748046875
34120,59.0,0.4144287109375,0.32501220703125
34121,59.0,0.4217529296875,0.31524658203125
34122,59.0,0.4156494140625,0.3057861328125
34123,58.0,0.40283203125,0.2947998046875
34124,58.0,0.4010009765625,0.28167724609375
34125,59.0,0.4083251953125,0.26763916015625
34126,58.0,0.4010009765625,0.25177001953125
34127,58.0,0.3887939453125,0.234375
34128,58.0,0.390625,0.2142333984375
34129,58.0,0.4046630859375,0.1922607421875
34130,58.0,0.411376953125,0.16845703125
34131,57.0,0.4083251953125,0.1434326171875
34132,57.0,0.41015625,0.11505126953125
34133,57.0,0.4156494140625,0.08453369140625
34134,57.0,0.4083251953125,0.0543212890625
34135,56.0,0.401611328125,0.02227783203125
34136,56.0,0.4119873046875,-0.01220703125
34137,56.0,0.4339599609375,-0.0482177734375
34138,56.0,0.445556640625,-0.08514404296875
34139,56.0,0.4510498046875,-0.1226806640625
34140,56.0,0.4644775390625,-0.1617431640625
34141,55.0,0.4803466796875,-0.19989013671875
34142,55.0,0.4803466796875,-0.2386474609375
34143,55.0,0.4791259765625,-0.277099609375
